n_guided,n_free,feeders_1,feeders_2,drop_1,drop_2,is_guided_1,is_guided_2,is_guided_3,is_guided_4,is_guided_5,is_guided_6,is_guided_7,is_guided_8,is_guided_9,c_1,c_2,c_3,c_4,c_5,c_6,c_7,c_8,c_9,r_1,r_2,r_3,r_4,r_5,r_6,r_7,r_8,r_9,releasetime_1,releasetime_2,filename,date,time,delaytime,folderdate,rat,foldername,n_games,str_date,str_time,datetime,version,homebase15
3,1,2,8,4,2,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,8,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,2
3,6,4,6,5,3,1,1,1,0,0,0,0,0,0,6,6,6,4,4,4,4,4,4,3,3,3,5,5,5,5,5,5,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,1
3,6,2,8,1,0,1,1,1,0,0,0,0,0,0,2,2,2,8,8,2,8,2,2,1,1,1,0,0,1,0,1,1,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,2
3,6,4,6,4,2,1,1,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,1
3,6,2,8,2,2,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,8,8,2,2,2,2,2,2,2,2,2,2,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,2
3,1,4,6,4,4,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,6,6,4,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,1
3,1,2,8,0,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,2,NaN,NaN,NaN,NaN,NaN,1,1,1,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,2
3,6,4,6,0,5,1,1,1,0,0,0,0,0,0,6,6,6,4,6,6,6,6,6,5,5,5,0,5,5,5,5,5,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,1
3,6,2,8,3,5,1,1,1,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,2
3,1,4,6,3,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,NaN,NaN,NaN,NaN,NaN,3,3,3,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,1
3,6,2,8,1,2,1,1,1,0,0,0,0,0,0,8,8,8,2,2,8,2,8,8,2,2,2,1,1,2,1,2,2,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,2
3,1,4,6,4,3,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,6,6,4,NaN,NaN,NaN,NaN,NaN,3,3,3,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,1
3,1,2,8,4,5,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,8,NaN,NaN,NaN,NaN,NaN,5,5,5,5,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,2
3,1,4,6,2,2,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,6,6,4,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,1
3,1,2,8,2,4,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,8,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,2
3,1,4,6,2,5,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,6,6,6,NaN,NaN,NaN,NaN,NaN,5,5,5,5,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,1
3,6,2,8,5,3,1,1,1,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,3,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,2
3,6,4,6,0,5,1,1,1,0,0,0,0,0,0,4,4,4,6,6,6,6,6,6,0,0,0,5,5,5,5,5,5,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,1
3,6,2,8,4,0,1,1,1,0,0,0,0,0,0,2,2,2,8,2,2,8,2,2,4,4,4,0,4,4,0,4,4,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,2
3,1,4,6,3,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,3,3,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,1
3,1,2,8,3,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,3,3,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,2
3,6,4,6,0,4,1,1,1,0,0,0,0,0,0,4,4,4,6,6,6,6,6,6,0,0,0,4,4,4,4,4,4,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,1
3,1,2,8,2,2,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,8,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200824,160114,0,82420,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082420B,384,20200824,160114,24-Aug-2020 16:01:14,ee_alterhb,2
3,6,4,6,3,2,1,1,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,1
3,6,2,8,3,5,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,8,3,3,3,3,3,3,3,3,5,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,2
3,6,4,6,5,0,1,1,1,0,0,0,0,0,0,6,6,6,4,4,4,4,4,4,0,0,0,5,5,5,5,5,5,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,1
3,6,2,8,2,1,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,2
3,1,4,6,1,0,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,6,6,4,NaN,NaN,NaN,NaN,NaN,0,0,0,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,1
3,1,2,8,0,4,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,8,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,2
3,6,4,6,2,2,1,1,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,1
3,1,2,8,3,5,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,3,3,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,2
3,6,4,6,4,1,1,1,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,1
3,6,2,8,4,4,1,1,1,0,0,0,0,0,0,2,2,2,8,2,2,2,2,2,4,4,4,4,4,4,4,4,4,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,2
3,1,4,6,1,2,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,6,6,4,NaN,NaN,NaN,NaN,NaN,2,2,2,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,1
3,6,2,8,5,3,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,2
3,6,4,6,1,2,1,1,1,0,0,0,0,0,0,4,4,4,6,6,6,4,6,4,1,1,1,2,2,2,1,2,1,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,1
3,1,2,8,5,0,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,5,5,5,5,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,2
3,1,4,6,2,3,1,1,1,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,NaN,NaN,NaN,NaN,NaN,2,2,2,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,1
3,6,2,8,1,5,1,1,1,0,0,0,0,0,0,8,8,8,8,8,8,8,8,8,5,5,5,5,5,5,5,5,5,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,2
3,1,4,6,3,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,3,3,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,1
3,1,2,8,4,2,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,2
3,6,4,6,2,1,1,1,1,0,0,0,0,0,0,6,6,6,6,4,4,6,4,4,1,1,1,1,2,2,1,2,2,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,1
3,1,2,8,4,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,2,NaN,NaN,NaN,NaN,NaN,1,1,1,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,2
3,1,4,6,2,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,6,6,4,NaN,NaN,NaN,NaN,NaN,1,1,1,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,1
3,1,2,8,0,5,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,8,NaN,NaN,NaN,NaN,NaN,5,5,5,5,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,2
3,6,4,6,0,3,1,1,1,0,0,0,0,0,0,4,4,4,6,6,6,4,6,6,0,0,0,3,3,3,0,3,3,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,1
3,1,2,8,1,0,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,8,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,2
3,1,4,6,4,2,1,1,1,0,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,1
3,1,2,8,2,0,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,2,NaN,NaN,NaN,NaN,NaN,0,0,0,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,2
3,1,4,6,1,0,1,1,1,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,NaN,NaN,NaN,NaN,NaN,1,1,1,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,1
3,1,2,8,2,2,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,2,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,2
3,1,4,6,5,3,1,1,1,0,NaN,NaN,NaN,NaN,NaN,4,4,4,6,NaN,NaN,NaN,NaN,NaN,5,5,5,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,110430,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520A,400,20200825,110430,25-Aug-2020 11:04:30,ee_alterhb,1
3,1,4,6,2,2,1,1,1,0,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,145314,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520B,285,20200825,145314,25-Aug-2020 14:53:14,ee_alterhb,1
3,1,2,8,4,2,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,2,2,2,NaN,NaN,NaN,NaN,NaN,4,4,4,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,145314,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520B,285,20200825,145314,25-Aug-2020 14:53:14,ee_alterhb,2
3,6,4,6,4,4,1,1,1,0,0,0,0,0,0,6,6,6,6,6,6,6,6,4,4,4,4,4,4,4,4,4,4,100,100,Game1,20200825,145314,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520B,285,20200825,145314,25-Aug-2020 14:53:14,ee_alterhb,1
3,1,2,8,0,0,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,2,2,8,NaN,NaN,NaN,NaN,NaN,0,0,0,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,145314,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520B,285,20200825,145314,25-Aug-2020 14:53:14,ee_alterhb,2
3,1,4,6,1,3,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,6,6,6,NaN,NaN,NaN,NaN,NaN,3,3,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,145314,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520B,285,20200825,145314,25-Aug-2020 14:53:14,ee_alterhb,1
3,6,2,8,2,4,1,1,1,0,0,0,0,0,0,2,2,2,8,8,8,8,8,8,2,2,2,4,4,4,4,4,4,100,100,Game1,20200825,145314,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520B,285,20200825,145314,25-Aug-2020 14:53:14,ee_alterhb,2
3,6,4,6,0,0,1,1,1,0,0,0,0,0,0,4,4,4,6,4,6,4,6,4,0,0,0,0,0,0,0,0,0,100,100,Game1,20200825,145314,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520B,285,20200825,145314,25-Aug-2020 14:53:14,ee_alterhb,1
3,1,2,8,2,4,1,1,1,0,NaN,NaN,NaN,NaN,NaN,2,2,2,8,NaN,NaN,NaN,NaN,NaN,2,2,2,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,145314,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520B,285,20200825,145314,25-Aug-2020 14:53:14,ee_alterhb,2
3,6,4,6,2,4,1,1,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,2,2,2,2,2,2,2,2,2,100,100,Game1,20200825,145314,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520B,285,20200825,145314,25-Aug-2020 14:53:14,ee_alterhb,1
3,1,2,8,1,3,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,2,NaN,NaN,NaN,NaN,NaN,3,3,3,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,145314,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520B,285,20200825,145314,25-Aug-2020 14:53:14,ee_alterhb,2
3,1,4,6,5,1,1,1,1,0,NaN,NaN,NaN,NaN,NaN,6,6,6,4,NaN,NaN,NaN,NaN,NaN,1,1,1,5,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,145314,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520B,285,20200825,145314,25-Aug-2020 14:53:14,ee_alterhb,1
3,6,2,8,0,1,1,1,1,0,0,0,0,0,0,8,8,8,2,8,8,2,2,8,1,1,1,0,1,1,0,0,1,100,100,Game1,20200825,145314,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520B,285,20200825,145314,25-Aug-2020 14:53:14,ee_alterhb,2
3,6,4,6,5,1,1,1,1,0,0,0,0,0,0,6,6,6,4,4,4,4,4,4,1,1,1,5,5,5,5,5,5,100,100,Game1,20200825,145314,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520B,285,20200825,145314,25-Aug-2020 14:53:14,ee_alterhb,1
3,1,2,8,5,5,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,8,NaN,NaN,NaN,NaN,NaN,5,5,5,5,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,145314,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520B,285,20200825,145314,25-Aug-2020 14:53:14,ee_alterhb,2
3,6,4,6,5,1,1,1,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,100,100,Game1,20200825,145314,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520B,285,20200825,145314,25-Aug-2020 14:53:14,ee_alterhb,1
3,6,2,8,5,5,1,1,1,0,0,0,0,0,0,2,2,2,2,2,2,2,2,2,5,5,5,5,5,5,5,5,5,100,100,Game1,20200825,145314,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520B,285,20200825,145314,25-Aug-2020 14:53:14,ee_alterhb,2
3,6,4,6,0,3,1,1,1,0,0,0,0,0,0,6,6,6,4,4,6,6,6,6,3,3,3,0,0,3,3,3,3,100,100,Game1,20200825,145314,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520B,285,20200825,145314,25-Aug-2020 14:53:14,ee_alterhb,1
3,1,2,8,3,0,1,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,8,2,NaN,NaN,NaN,NaN,NaN,0,0,0,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20200825,145314,0,82520,Ratzo,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Ratzo/RawData/082520B,285,20200825,145314,25-Aug-2020 14:53:14,ee_alterhb,2
